stat_code,pred_con,pred_lon,pred_lat,test_lon,test_lat,distance_degree,distance_pixel,test_flux_1000,catalog,patch_number,pred_y,pred_x,class,test_y,test_x,test_lon_patch,test_lat_patch,probability,test_flux_10000,snr_center_pred,class_ps,snr_center_test,sbr_center_pred,sbr_center_test
0.0,0.0,212.1816711425781,79.23505401611328,212.26178412486007,79.27868258436396,0.04611358031487053,1.0,3.605305829455835e-10,235.0,0.0,2.0,47.0,0.0,2.0,46.0,-135.0,84.14973293629666,0.9997063279151917,1.2165253985688506e-11,13.007355426669744,0.0,8.04792612392143,2.0730574550519054,2.350001675557559
0.0,1.0,206.3719024658203,79.09044647216797,206.3436503925312,79.1624749856796,0.07222541306980354,1.0,4.66992181540589e-09,235.0,0.0,3.0,54.0,0.0,3.0,53.0,-135.0,84.14973293629666,0.9999992847442628,7.319382211233925e-10,152.56230518436774,0.0,36.04723523075408,24.326145638122494,34.0317788282672
0.0,2.0,200.43258666992188,78.98046875,200.42240355319362,78.90851371178209,0.07198152940518829,1.0,2.8276466143364037e-10,235.0,0.0,5.0,61.0,0.0,4.0,61.0,-135.0,84.14973293629666,0.9939174056053162,4.492563575806155e-12,13.003422237465909,0.0,6.6559683074430085,2.0582517514940943,1.74617298825581
0.0,3.0,198.66598510742188,81.08354187011719,198.91388767105815,81.05238904049358,0.049517416643945995,1.4142135623730951,1.0604709717222927e-09,235.0,0.0,18.0,57.0,0.0,17.0,56.0,-135.0,84.14973293629666,0.9999995231628418,2.6733381948982022e-11,25.71322644891206,0.0,16.167270329436864,4.076954891930829,7.481215534414055
0.0,4.0,195.39605712890625,84.2208023071289,194.32400136132918,84.21142789318469,0.10844235255980049,0.0,4.523682353892482e-10,235.0,0.0,37.0,50.0,0.0,37.0,50.0,-135.0,84.14973293629666,0.9999754428863524,1.670539133500224e-11,15.244245389576177,0.0,8.282842038811147,2.387295647277404,2.387295647277404
0.0,5.0,198.14056396484372,85.41593170166016,197.37672069349412,85.43903345481615,0.06512845677024041,0.0,3.9223136229665e-10,235.0,0.0,43.0,45.0,0.0,43.0,45.0,-135.0,84.14973293629666,0.9999945163726808,9.753412473119956e-11,18.85068292885788,0.0,9.423195647880766,3.001821938923666,3.001821938923666
0.0,6.0,224.3824462890625,86.37608337402344,223.62148252860808,86.36691844703303,0.0490229900447649,1.0,1.5957351749218832e-10,235.0,0.0,46.0,32.0,0.0,45.0,32.0,-135.0,84.14973293629666,0.9370204210281372,1.4342688880659766e-12,6.952508254091804,0.0,4.641072932041378,1.1399268243429364,1.1040388819439495
0.0,7.0,209.6856231689453,88.67301940917969,211.0115193592758,88.57444720960139,0.10358217641967955,1.4142135623730951,2.2999364177896366e-10,235.0,0.0,61.0,34.0,0.0,60.0,33.0,-135.0,84.14973293629666,0.9990921020507812,3.9717763918880665e-12,12.135913527980403,0.0,6.286881004913479,1.9952826780729864,1.6987233639808506
0.0,8.0,342.3436851501465,82.58554077148438,342.49314076913384,82.61270554305541,0.033294795085879174,1.0,1.3506647855699336e-10,235.0,1.0,27.0,10.0,0.0,27.0,9.0,-45.0,84.14973293629666,0.9998538494110109,2.118628549713216e-11,5.434277926546894,0.0,2.7751381344280217,0.8081609540833861,0.505456551328584
0.0,9.0,16.566295623779293,84.72108459472656,15.907540074891847,84.78806449152081,0.09007301998868826,1.0,9.449742335630674e-10,235.0,1.0,53.0,2.0,0.0,52.0,2.0,-45.0,84.14973293629666,0.9999961853027344,6.216660258987667e-11,32.888316658968115,0.0,11.487192200141473,5.434280136986708,4.4197301433988025
0.0,10.0,317.8219718933105,87.62342071533203,316.1922453650801,87.67024351808651,0.0816653909561291,0.0,4.3212579745714887e-10,235.0,1.0,54.0,31.0,0.0,54.0,31.0,-45.0,84.14973293629666,0.9999792575836182,6.734182305585374e-12,18.45757830769632,0.0,9.162844331288811,3.0577830394192795,3.0577830394192795
0.0,11.0,56.76396942138672,79.4373779296875,56.539437834666565,79.44884547435238,0.04270526187538421,0.0,2.7043192451055853e-10,235.0,2.0,3.0,18.0,0.0,3.0,18.0,45.0,84.14973293629666,0.9995332956314088,1.6760036315724534e-12,11.92072102316128,0.0,7.018772892752469,1.8845805352955938,1.8845805352955938
0.0,12.0,18.235898971557614,79.47695922851562,16.85620684698744,79.47111593946343,0.2521054351897893,0.0,7.281086161142143e-10,235.0,2.0,9.0,62.0,0.0,9.0,62.0,45.0,84.14973293629666,0.34431669116020197,1.7500841684984412e-11,16.43512397768806,0.0,8.731713155881723,2.5428033638243686,2.5428033638243686
0.0,13.0,27.59469985961914,80.9659423828125,27.29348966180556,81.0000237365809,0.058224756143088835,0.0,2.966352682844809e-10,235.0,2.0,14.0,49.0,0.0,14.0,49.0,45.0,84.14973293629666,0.9999178647994996,9.473118501612108e-12,11.42496250915073,0.0,6.749354058954366,1.8653992648868005,1.8653992648868005
0.0,14.0,68.08641815185547,81.31105041503906,68.56112998235724,81.36940007202777,0.09226804492669545,1.0,2.347411772787916e-10,235.0,2.0,18.0,10.0,0.0,18.0,9.0,45.0,84.14973293629666,0.9998218417167664,4.729121145628117e-12,9.645225630649573,0.0,5.22883889065242,1.5367792590855265,1.2489926634935307
0.0,15.0,55.75252151489258,82.65455627441406,56.2166792585726,82.71298044537359,0.08310907376619112,1.0,8.458219614355093e-10,235.0,2.0,23.0,23.0,0.0,23.0,22.0,45.0,84.14973293629666,0.9999995231628418,5.240248220959265e-11,29.034893524582838,0.0,11.10780548859653,4.653573998072113,3.975472474384646
0.0,16.0,46.0711555480957,83.71894836425781,44.29112121411613,83.75945609553798,0.1982931042607495,1.0,2.261825619475253e-10,235.0,2.0,29.0,31.0,0.0,29.0,32.0,45.0,84.14973293629666,0.9977309107780457,3.6848259922156927e-13,7.749611067688723,0.0,6.648770920996505,1.247812098615697,1.7886253039871203
0.0,17.0,14.035301208496096,83.23136901855469,13.560406222773087,83.17563227684812,0.07915191471697111,1.0,1.1073258930232591e-09,235.0,2.0,32.0,54.0,0.0,31.0,54.0,45.0,84.14973293629666,0.9999939203262328,5.5323826487444004e-11,53.456252569571674,0.0,14.16720940470636,8.841560382146604,6.344619163150306
0.0,18.0,6.708643913269043,82.61184692382812,5.717566511395094,82.59428404292059,0.12879524837934742,0.0,2.1452731902860255e-10,235.0,2.0,32.0,61.0,0.0,32.0,61.0,45.0,84.14973293629666,0.9992178678512572,6.9902071489983165e-12,9.071842954399285,0.0,5.756481875066508,1.4835720498951508,1.4835720498951508
0.0,19.0,44.580482482910156,84.65739440917969,44.694533899351654,84.62458417350116,0.034496008236153064,1.4142135623730951,8.650892245959207e-10,235.0,2.0,35.0,32.0,0.0,34.0,31.0,45.0,84.14973293629666,0.999997854232788,4.737430350773026e-12,26.384887541485664,0.0,10.444125864995845,4.328653983102306,3.7106348069849138
0.0,20.0,15.854585647583008,84.78243255615234,15.907540074891847,84.78806449152081,0.0074083334789814305,1.0,9.449742335630674e-10,235.0,2.0,40.0,48.0,0.0,40.0,47.0,45.0,84.14973293629666,0.9999964237213136,6.216660258987667e-11,28.71115141646893,0.0,11.756405169713124,4.744754787124334,4.5944484015965
